Date,LastPrice
30/01/2004,226.24
27/02/2004,228.91
31/03/2004,231.06
30/04/2004,224.30
31/05/2004,223.48
30/06/2004,224.18
30/07/2004,225.91
31/08/2004,229.93
30/09/2004,230.08
29/10/2004,231.57
30/11/2004,228.65
31/12/2004,230.06
31/01/2005,230.00
28/02/2005,228.06
31/03/2005,227.34
29/04/2005,230.48
31/05/2005,232.37
30/06/2005,233.13
29/07/2005,230.37
31/08/2005,233.43
30/09/2005,231.09
31/10/2005,229.80
30/11/2005,230.96
30/12/2005,232.36
31/01/2006,232.01
28/02/2006,231.68
31/03/2006,230.84
28/04/2006,231.04
31/05/2006,230.99
30/06/2006,231.31
31/07/2006,234.01
31/08/2006,236.85
29/09/2006,238.72
31/10/2006,239.78
30/11/2006,241.85
29/12/2006,240.39
31/01/2007,240.22
28/02/2007,243.95
30/03/2007,244.55
30/04/2007,245.76
31/05/2007,243.47
29/06/2007,243.84
31/07/2007,247.84
31/08/2007,252.10
28/09/2007,253.69
31/10/2007,255.38
30/11/2007,263.70
31/12/2007,264.35
31/01/2008,272.11
29/02/2008,276.54
31/03/2008,278.58
30/04/2008,272.58
30/05/2008,269.19
30/06/2008,270.90
31/07/2008,272.73
29/08/2008,275.62
30/09/2008,278.06
31/10/2008,281.67
28/11/2008,293.85
31/12/2008,299.41
30/01/2009,295.03
27/02/2009,293.35
31/03/2009,298.80
30/04/2009,294.85
29/05/2009,292.15
30/06/2009,290.30
31/07/2009,291.82
31/08/2009,294.54
30/09/2009,296.54
30/10/2009,297.33
30/11/2009,302.67
31/12/2009,294.74
29/01/2010,299.97
26/02/2010,301.68
31/03/2010,299.00
30/04/2010,301.89
31/05/2010,306.69
30/06/2010,312.08
30/07/2010,315.66
31/08/2010,320.32
30/09/2010,321.83
29/10/2010,323.72
30/11/2010,320.81
31/12/2010,314.33
31/01/2011,315.98
28/02/2011,314.59
31/03/2011,314.27
29/04/2011,318.72
31/05/2011,323.89
30/06/2011,323.67
29/07/2011,329.95
31/08/2011,336.50
30/09/2011,336.95
31/10/2011,336.71
30/11/2011,338.10
30/12/2011,340.24
31/01/2012,342.72
29/02/2012,340.69
30/03/2012,338.60
30/04/2012,342.75
31/05/2012,345.45
29/06/2012,344.73
31/07/2012,347.35
31/08/2012,347.74
28/09/2012,347.68
31/10/2012,346.77
30/11/2012,348.58
31/12/2012,347.68
31/01/2013,345.87
28/02/2013,347.91
29/03/2013,348.42
30/04/2013,350.35
31/05/2013,345.44
28/06/2013,341.31
31/07/2013,342.06
30/08/2013,339.79
30/09/2013,343.53
31/10/2013,345.41
29/11/2013,345.37
31/12/2013,341.17
31/01/2014,345.21
28/02/2014,346.06
31/03/2014,343.65
30/04/2014,345.42
30/05/2014,348.70
30/06/2014,348.00
31/07/2014,346.42
29/08/2014,349.37
30/09/2014,347.57
31/10/2014,350.97
28/11/2014,353.55
31/12/2014,352.15
31/01/2015,360.11
27/02/2015,355.66
31/03/2015,358.42
30/04/2015,357.98
29/05/2015,358.28
30/06/2015,356.40
31/07/2015,358.40
31/08/2015,358.74
30/09/2015,362.38
30/10/2015,360.64
30/11/2015,359.21
31/12/2015,358.35
29/01/2016,365.87
29/02/2016,367.97
31/03/2016,368.92
29/04/2016,368.63
31/05/2016,367.88
30/06/2016,374.38
29/07/2016,374.51
31/08/2016,372.31
30/09/2016,373.24
31/10/2016,371.10
30/11/2016,363.27
30/12/2016,363.15
31/01/2017,364.10
28/02/2017,365.27
31/03/2017,365.49
28/04/2017,368.01
31/05/2017,369.80
30/06/2017,368.54
31/07/2017,370.00
31/08/2017,372.72
29/09/2017,369.96
31/10/2017,369.34
30/11/2017,367.89
29/12/2017,367.88
31/01/2018,363.38
28/02/2018,362.12
30/03/2018,364.43
30/04/2018,361.67
31/05/2018,364.50
29/06/2018,364.32
31/07/2018,363.34
31/08/2018,365.91
28/09/2018,363.44
31/10/2018,363.59
30/11/2018,366.59
31/12/2018,373.32
31/01/2019,375.17
28/02/2019,374.61
29/03/2019,380.10
30/04/2019,380.17
31/05/2019,380.17
28/06/2019,390.64
31/07/2019,389.63
30/08/2019,398.02
30/09/2019,395.73
31/10/2019,396.86
29/11/2019,395.54
31/12/2019,395.25
31/01/2020,402.17
28/02/2020,409.98
31/03/2020,419.92
30/04/2020,421.18
29/05/2020,422.31
30/06/2020,422.89
31/07/2020,424.52
31/08/2020,423.70
30/09/2020,424.00
30/10/2020,422.13
30/11/2020,422.79
31/12/2020,423.15
29/01/2021,422.04
26/02/2021,417.32
31/03/2021,413.86
30/04/2021,415.98
31/05/2021,417.81
30/06/2021,416.90
30/07/2021,421.03
31/08/2021,420.02
30/09/2021,416.60
29/10/2021,413.20
30/11/2021,414.48
31/12/2021,413.23
31/01/2022,406.95
28/02/2022,404.89
31/03/2022,392.22
29/04/2022,384.50
31/05/2022,387.41
30/06/2022,384.39
29/07/2022,391.08
31/08/2022,380.84
30/09/2022,369.70
31/10/2022,367.72
30/11/2022,375.94
30/12/2022,374.43
31/01/2023,381.84
28/02/2023,373.33
31/03/2023,384.05
28/04/2023,386.74
31/05/2023,383.21
30/06/2023,378.50
31/07/2023,378.83
31/08/2023,378.69
29/09/2023,374.00
31/10/2023,371.94
30/11/2023,381.81
29/12/2023,391.21
31/01/2024,391.94
29/02/2024,386.61
29/03/2024,388.70
30/04/2024,381.75
31/05/2024,386.76
28/06/2024,390.57
31/07/2024,399.09
30/08/2024,403.76
30/09/2024,408.05
31/10/2024,399.34
29/11/2024,401.74
31/12/2024,398.23
31/01/2025,400.65
28/02/2025,407.44
31/03/2025,409.89
30/04/2025,415.35
30/05/2025,412.41
30/06/2025,416.96
31/07/2025,415.43
29/08/2025,421.54
30/09/2025,422.24
31/10/2025,424.28
28/11/2025,427.53
31/12/2025,427.19
30/01/2026,426.91
27/02/2026,433.28
