Date,LastPrice
28/02/2001,202.57
30/03/2001,203.67
30/04/2001,204.55
31/05/2001,205.46
29/06/2001,206.05
31/07/2001,206.85
31/08/2001,207.51
28/09/2001,208.66
31/10/2001,209.36
30/11/2001,209.77
31/12/2001,210.13
31/01/2002,210.41
28/02/2002,210.74
29/03/2002,210.93
30/04/2002,211.53
31/05/2002,211.89
28/06/2002,212.34
31/07/2002,212.71
30/08/2002,213.00
30/09/2002,213.43
31/10/2002,213.77
29/11/2002,214.05
31/12/2002,214.38
31/01/2003,214.59
28/02/2003,214.79
31/03/2003,215.07
30/04/2003,215.27
30/05/2003,215.49
30/06/2003,215.80
31/07/2003,215.90
29/08/2003,216.08
30/09/2003,216.36
31/10/2003,216.49
28/11/2003,216.66
31/12/2003,216.92
30/01/2004,217.12
27/02/2004,217.33
31/03/2004,217.53
30/04/2004,217.60
31/05/2004,217.73
30/06/2004,217.83
30/07/2004,218.13
31/08/2004,218.46
30/09/2004,218.64
29/10/2004,218.93
30/11/2004,219.14
31/12/2004,219.52
31/01/2005,219.88
28/02/2005,220.18
31/03/2005,220.67
29/04/2005,221.22
31/05/2005,221.81
30/06/2005,222.27
29/07/2005,222.69
31/08/2005,223.38
30/09/2005,223.92
31/10/2005,224.47
30/11/2005,225.20
30/12/2005,225.96
31/01/2006,226.64
28/02/2006,227.32
31/03/2006,228.16
28/04/2006,228.99
31/05/2006,229.85
30/06/2006,230.68
31/07/2006,231.74
31/08/2006,232.77
29/09/2006,233.81
31/10/2006,234.72
30/11/2006,235.71
29/12/2006,236.68
31/01/2007,237.63
28/02/2007,238.59
30/03/2007,239.63
30/04/2007,240.63
31/05/2007,241.67
29/06/2007,242.66
31/07/2007,243.67
31/08/2007,245.17
28/09/2007,246.24
31/10/2007,247.04
30/11/2007,248.47
31/12/2007,249.10
31/01/2008,250.79
29/02/2008,251.41
31/03/2008,252.11
30/04/2008,252.28
30/05/2008,252.33
30/06/2008,252.72
31/07/2008,253.31
29/08/2008,253.73
30/09/2008,254.53
31/10/2008,255.26
28/11/2008,255.83
31/12/2008,256.20
30/01/2009,256.17
27/02/2009,256.15
31/03/2009,256.38
30/04/2009,256.57
29/05/2009,256.63
30/06/2009,256.69
31/07/2009,256.80
31/08/2009,256.92
30/09/2009,257.03
30/10/2009,257.10
30/11/2009,257.20
31/12/2009,257.15
29/01/2010,257.30
26/02/2010,257.31
31/03/2010,257.32
30/04/2010,257.37
31/05/2010,257.46
30/06/2010,257.54
30/07/2010,257.62
31/08/2010,257.70
30/09/2010,257.75
29/10/2010,257.81
30/11/2010,257.83
31/12/2010,257.89
31/01/2011,257.96
28/02/2011,258.01
31/03/2011,258.08
29/04/2011,258.18
31/05/2011,258.23
30/06/2011,258.28
29/07/2011,258.24
31/08/2011,258.41
30/09/2011,258.39
31/10/2011,258.43
30/11/2011,258.47
30/12/2011,258.48
31/01/2012,258.50
29/02/2012,258.48
30/03/2012,258.50
30/04/2012,258.54
31/05/2012,258.59
29/06/2012,258.60
31/07/2012,258.67
31/08/2012,258.70
28/09/2012,258.75
31/10/2012,258.76
30/11/2012,258.81
31/12/2012,258.87
31/01/2013,258.92
28/02/2013,258.93
29/03/2013,258.98
30/04/2013,259.02
31/05/2013,259.04
28/06/2013,259.06
31/07/2013,259.12
30/08/2013,259.14
30/09/2013,259.20
31/10/2013,259.18
29/11/2013,259.19
31/12/2013,259.23
31/01/2014,259.26
28/02/2014,259.28
31/03/2014,259.33
30/04/2014,259.37
30/05/2014,259.38
30/06/2014,259.40
31/07/2014,259.42
29/08/2014,259.45
30/09/2014,259.48
31/10/2014,259.47
28/11/2014,259.49
31/12/2014,259.46
30/01/2015,259.55
27/02/2015,259.56
31/03/2015,259.57
30/04/2015,259.65
29/05/2015,259.67
30/06/2015,259.71
31/07/2015,259.70
31/08/2015,259.71
30/09/2015,259.87
30/10/2015,259.83
30/11/2015,259.75
31/12/2015,259.79
29/01/2016,259.98
29/02/2016,260.07
31/03/2016,260.27
29/04/2016,260.41
31/05/2016,260.40
30/06/2016,260.68
29/07/2016,260.74
31/08/2016,260.79
30/09/2016,260.92
31/10/2016,261.04
30/11/2016,261.04
30/12/2016,261.15
31/01/2017,261.36
28/02/2017,261.48
31/03/2017,261.46
28/04/2017,261.63
31/05/2017,261.75
30/06/2017,261.94
31/07/2017,262.21
31/08/2017,262.48
29/09/2017,262.68
31/10/2017,262.88
30/11/2017,263.04
29/12/2017,263.27
31/01/2018,263.56
28/02/2018,263.75
30/03/2018,264.12
30/04/2018,264.47
31/05/2018,264.91
29/06/2018,265.33
31/07/2018,265.76
31/08/2018,266.23
28/09/2018,266.62
31/10/2018,267.11
30/11/2018,267.63
31/12/2018,268.23
31/01/2019,268.85
28/02/2019,269.35
29/03/2019,270.00
30/04/2019,270.53
31/05/2019,271.17
28/06/2019,271.92
31/07/2019,272.34
30/08/2019,273.00
30/09/2019,273.45
31/10/2019,274.11
29/11/2019,274.41
31/12/2019,274.82
31/01/2020,275.24
28/02/2020,275.88
31/03/2020,277.13
30/04/2020,277.18
29/05/2020,277.18
30/06/2020,277.23
31/07/2020,277.29
31/08/2020,277.32
30/09/2020,277.35
30/10/2020,277.37
30/11/2020,277.41
31/12/2020,277.43
29/01/2021,277.48
26/02/2021,277.50
31/03/2021,277.53
30/04/2021,277.54
31/05/2021,277.56
30/06/2021,277.54
30/07/2021,277.56
31/08/2021,277.58
30/09/2021,277.59
29/10/2021,277.58
30/11/2021,277.58
31/12/2021,277.53
31/01/2022,277.38
28/02/2022,277.33
31/03/2022,277.19
29/04/2022,277.16
31/05/2022,277.43
30/06/2022,277.12
29/07/2022,277.38
31/08/2022,277.71
30/09/2022,277.90
31/10/2022,278.30
30/11/2022,279.20
30/12/2022,280.27
31/01/2023,281.25
28/02/2023,282.05
31/03/2023,283.49
28/04/2023,284.42
31/05/2023,285.29
30/06/2023,286.47
31/07/2023,287.73
31/08/2023,289.02
29/09/2023,290.28
31/10/2023,291.61
30/11/2023,293.04
29/12/2023,294.53
31/01/2024,295.77
29/02/2024,296.83
29/03/2024,298.15
30/04/2024,299.33
31/05/2024,300.77
28/06/2024,302.01
31/07/2024,303.52
30/08/2024,305.07
30/09/2024,306.54
31/10/2024,307.55
29/11/2024,308.72
31/12/2024,310.01
31/01/2025,311.14
28/02/2025,312.18
31/03/2025,313.28
30/04/2025,314.39
30/05/2025,315.38
30/06/2025,316.51
31/07/2025,317.54
29/08/2025,318.92
30/09/2025,320.08
31/10/2025,321.20
28/11/2025,322.20
31/12/2025,323.38
30/01/2026,324.31
27/02/2026,325.20
