Date,LastPrice
2007-08-03,269.28
2007-08-10,268.12
2007-08-17,270.78
2007-08-24,271.67
2007-08-31,273.82
2007-09-07,277.76
2007-09-14,276.12
2007-09-21,273.4
2007-09-28,274.77
2007-10-05,273.63
2007-10-12,273.0
2007-10-19,278.74
2007-10-26,279.19
2007-11-02,281.27
2007-11-09,282.93
2007-11-16,284.42
2007-11-23,287.04
2007-11-30,288.27
2007-12-07,285.63
2007-12-14,283.8
2007-12-21,285.55
2007-12-28,287.06
2008-01-04,292.52
2008-01-11,293.85
2008-01-18,297.32
2008-01-25,298.97
2008-02-01,299.07
2008-02-08,298.5
2008-02-15,296.49
2008-02-22,296.59
2008-02-29,302.23
2008-03-07,302.65
2008-03-14,306.54
2008-03-21,308.73
2008-03-28,305.37
2008-04-04,304.81
2008-04-11,304.89
2008-04-18,299.33
2008-04-25,296.78
2008-05-02,297.05
2008-05-09,299.34
2008-05-16,297.46
2008-05-23,297.93
2008-05-30,293.7
2008-06-06,296.6
2008-06-13,289.84
2008-06-20,292.74
2008-06-27,296.21
2008-07-04,297.16
2008-07-11,297.93
2008-07-18,295.42
2008-07-25,295.06
2008-08-01,299.01
2008-08-08,299.82
2008-08-15,301.99
2008-08-22,301.9
2008-08-29,303.35
2008-09-05,306.86
2008-09-12,305.31
2008-09-19,304.56
2008-09-26,303.5
2008-10-03,307.12
2008-10-10,301.83
2008-10-17,299.01
2008-10-24,305.17
2008-10-31,299.48
2008-11-07,303.68
2008-11-14,307.56
2008-11-21,319.01
2008-11-28,323.41
2008-12-05,329.52
2008-12-12,332.24
2008-12-19,343.15
2008-12-26,343.01
2009-01-02,336.16
2009-01-09,337.3
2009-01-16,339.31
2009-01-23,331.72
2009-01-30,326.92
2009-02-06,324.31
2009-02-13,327.79
2009-02-20,330.08
2009-02-27,324.33
2009-03-06,329.26
2009-03-13,328.95
2009-03-20,336.79
2009-03-27,333.85
2009-04-03,330.53
2009-04-10,330.52
2009-04-17,330.41
2009-04-24,329.01
2009-05-01,325.64
2009-05-08,323.72
2009-05-15,327.46
2009-05-22,320.52
2009-05-29,319.9
2009-06-05,310.78
2009-06-12,312.85
